Unnamed: 0,X1,X3,X4,X6,X7,X9,X10,X11,X12,X13,X15,X17,X19,X20,X23
346,160000,1,2,-1,-1,-1,0,0,3097,-707,2303,1654,0,5000,13000
347,100000,2,2,-1,-1,0,0,0,1370,4192,3542,3980,4159,1000,1525
348,50000,2,2,0,0,0,0,0,47081,49316,45545,41145,2000,2000,2000
349,140000,2,2,0,0,0,0,0,138119,137950,139679,142174,6500,5100,5000
350,30000,2,2,0,0,0,0,0,17893,19012,20222,19844,1522,621,1000
351,90000,1,2,0,0,0,0,-1,39128,20473,1940,23101,4200,0,3000
352,200000,1,1,1,-2,-1,-2,-1,-14386,-13543,-3684,1386,47015,0,10000
353,380000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
354,80000,2,2,0,0,0,0,0,77057,78102,51042,19414,2600,3000,882
355,50000,3,1,2,2,0,0,2,15899,18720,18530,18856,0,1000,638
356,180000,2,1,-1,0,0,0,0,27679,28422,29981,31127,2000,1100,1500
357,240000,2,2,0,0,0,0,0,141315,128940,113133,103360,5834,3870,3520
358,380000,2,2,0,0,0,0,0,194314,179206,174675,169121,35000,5000,4400
359,110000,4,2,0,0,0,0,0,83755,77431,80631,84462,2900,2900,4000
360,260000,1,1,-1,-1,-1,-1,-1,49657,291,2351,291,51058,35696,291
361,500000,2,2,4,3,0,0,0,507726,509229,505507,419643,0,14000,19000
362,320000,2,2,0,0,0,0,0,71305,71151,72849,74610,2568,2570,2500
363,50000,2,2,4,3,0,0,0,45734,44741,44039,25775,0,1262,1590
364,110000,1,1,1,-2,0,-1,-1,0,0,2000,216,2066,0,66
365,230000,1,2,-2,-2,-2,-2,-2,761,300,665,613,399,665,520
366,330000,2,1,1,-1,-2,-1,-1,-9,1520,0,8676,1507,0,384
367,50000,2,1,0,0,0,0,0,47166,49396,23319,24774,2237,975,1039
368,10000,2,2,-1,2,2,0,0,2887,1923,2813,2132,1500,0,0
369,300000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
370,20000,2,1,3,2,0,0,0,20631,20010,11084,10985,1168,384,616
371,180000,2,1,2,2,-2,-2,-2,83538,0,0,0,0,0,0
372,160000,1,2,-1,-1,-1,-1,-1,99,2977,8578,21712,15086,9123,50000
373,90000,1,2,0,0,2,2,2,34302,35089,42451,48767,9000,0,2000
374,30000,3,3,0,0,0,0,0,22987,22298,23221,25943,2000,1500,0
375,180000,1,1,0,0,0,0,0,173267,174590,106288,178719,5299,3305,7000
376,30000,3,1,0,0,0,0,0,19143,20168,21495,22437,1700,915,1961
377,30000,2,1,1,2,0,0,2,20518,19901,21509,24242,1342,946,1000
378,140000,1,2,-1,0,-1,-1,-1,10833,14446,4991,3745,3855,4991,4000
379,210000,1,2,0,0,0,0,0,69937,71906,44584,49888,3000,2000,10000
380,50000,2,2,0,0,0,0,0,20526,15129,9577,12487,3000,327,5000
381,130000,2,2,0,0,0,0,0,89055,90780,72367,75355,2575,2600,5750
382,50000,2,1,2,2,0,0,0,1894,3200,3559,2415,400,200,400
383,140000,3,1,0,0,0,0,0,100594,78372,90859,88450,30000,4000,3300
384,170000,2,2,-1,0,2,0,0,2948,3848,5464,5889,1903,0,95
385,80000,2,2,0,0,0,0,-2,22619,31429,25280,0,1209,579,6305
386,410000,5,1,0,0,0,0,0,338106,342904,240865,240176,14000,9000,8300
387,80000,1,2,1,-1,-2,-2,-2,0,80000,0,0,0,0,0
388,80000,3,1,-1,0,2,2,2,63144,65631,70646,75018,4330,3500,5100
389,150000,2,1,0,0,0,0,0,153249,154049,159653,157759,6500,5700,5334
390,260000,1,1,-1,-1,0,0,-1,1131,291,291,291,582,0,651
391,350000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
392,280000,2,1,1,-1,0,0,0,-1312,35918,37154,33316,2000,1130,5000
393,310000,2,1,0,0,0,0,0,103797,91989,76218,71620,4013,3011,2653
394,140000,2,2,0,0,0,0,0,20110,17102,19996,21085,3000,3000,2000
395,360000,1,1,-1,-1,-2,-2,-2,38000,25000,0,0,0,0,0
396,140000,1,2,0,0,0,0,0,142428,144105,142590,142620,10000,6000,5600
397,100000,1,2,0,0,0,0,0,40810,42653,43011,28947,1200,860,0
398,50000,2,2,-2,-2,-2,-2,-2,0,0,848,632,0,848,0
399,210000,2,1,0,0,0,0,0,104701,106134,91143,74125,5000,3500,5000
400,120000,2,2,2,2,2,2,2,120298,120822,116313,117167,0,8272,4400
401,240000,1,2,0,0,0,0,-1,156362,132280,65372,184922,3289,2072,6100
402,60000,3,3,0,0,0,0,0,41322,29091,28665,29064,1394,962,2000
403,150000,1,2,-1,-1,-1,-1,2,1464,2084,0,822,384,0,472
404,30000,2,1,0,0,0,0,0,27879,28870,25142,26179,1710,1046,2244
405,160000,1,2,2,2,2,2,2,160432,163916,166893,153800,0,11558,5654
406,200000,1,1,-2,-2,-2,-2,-2,3858,2690,0,82150,3487,0,396
407,120000,2,1,0,0,-2,-2,-2,26476,21393,0,0,0,0,0
408,500000,1,1,1,2,0,0,0,507062,491956,376657,303510,15296,12137,10526
409,320000,1,2,0,0,0,0,0,55607,62893,61565,66541,8232,10450,11341
410,280000,1,2,0,0,0,0,0,168382,175646,182672,167983,8000,6371,6288
411,60000,1,2,1,2,2,2,2,29332,28577,31601,32965,2709,1600,1200
412,200000,1,1,-1,-1,-1,-1,-2,190,0,367,-150,0,367,0
413,230000,1,1,1,-2,-1,-1,-1,0,0,4595,3404,2809,4606,0
414,230000,2,2,1,2,0,0,0,13668,12647,10596,5068,1064,423,4641
415,480000,3,1,-2,-2,-2,-2,-2,14867,26665,9033,22593,199982,9033,2000
416,50000,3,1,-1,-1,-2,-2,-2,22500,5000,0,0,0,0,640
417,200000,1,2,-2,-2,-2,-2,-2,7184,14845,0,160,1102,0,1103
418,50000,1,2,0,0,0,0,2,14811,16262,17895,18990,1600,1200,1000
419,50000,2,1,0,0,0,0,0,44338,43048,18753,19548,3332,2000,2500
420,260000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
421,30000,1,2,2,0,0,0,2,25265,26354,27959,29371,1800,1007,1800
422,440000,1,2,0,0,0,0,0,169661,167199,156977,151936,9021,7013,6010
423,230000,2,2,-1,-1,-1,-1,-1,10237,2795,371,0,1350,371,2213
424,200000,2,1,2,2,0,0,0,104978,105924,97090,105253,0,3500,0
425,490000,2,1,0,0,0,0,0,192586,197967,205798,190306,7143,7306,6000
426,80000,2,1,-1,-1,-2,-2,-2,11262,0,0,0,0,0,0
427,20000,3,2,2,2,2,0,0,9551,12081,12583,16414,1500,0,1000
428,170000,1,2,-1,-1,-1,0,-1,199,199,398,199,199,398,398
429,70000,1,2,0,0,0,0,0,70119,68536,29401,29795,1646,600,1000
430,210000,2,2,0,0,0,0,0,212601,177946,117766,66167,4500,5000,3000
431,90000,2,2,0,0,0,0,0,91894,71732,74424,77648,3300,3000,3100
432,390000,1,2,0,0,0,0,0,304867,299998,292869,281826,10612,10041,7000
433,110000,1,2,0,0,0,0,0,48123,49537,50990,53206,2500,2000,2500
434,580000,1,1,0,0,0,0,0,159760,162189,169365,167964,6565,5951,5946
435,360000,3,1,0,0,-1,-1,-2,9210,8485,1770,0,17454,1775,0
436,270000,2,1,1,2,2,2,2,234752,233036,217644,221413,8000,0,0
437,60000,1,2,-1,-1,-1,2,-1,14072,0,300,150,0,300,200
438,110000,3,1,0,0,0,0,0,61807,62499,60605,60145,2200,2300,2300
439,50000,1,1,0,0,0,0,0,51044,50231,44982,20859,3008,1000,704
440,80000,1,2,0,0,0,0,0,77024,73281,37642,47110,1600,956,1700
441,50000,2,2,-1,-1,-1,0,0,350,350,1695,12584,400,1695,2400
442,100000,1,2,0,0,0,2,2,83831,85586,91451,89522,4037,6500,3200
443,30000,1,2,1,-2,-1,-1,-1,0,0,0,2995,945,0,0
444,200000,1,2,0,0,0,0,0,122923,124653,114881,124793,5930,4000,4400
445,240000,1,2,0,0,0,0,0,246135,231443,200643,198857,9010,7400,7000
446,220000,2,2,0,0,0,0,0,37304,33304,24875,15602,1500,1100,500
447,160000,1,2,0,0,0,0,0,146433,107604,90983,83988,4400,3000,2500
448,180000,1,1,-1,-1,0,0,-1,46122,1260,5400,1599,29366,54,0
449,200000,4,1,0,0,0,0,0,38564,38246,30384,0,1485,1956,2102
450,140000,3,1,0,0,2,0,0,96304,98007,65000,58880,12906,0,5200
451,380000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
452,600000,1,1,2,2,0,0,0,467150,458862,447130,434715,18000,16000,20000
453,260000,2,2,0,0,-1,0,0,255691,262736,122388,131074,5022,130000,6000
454,200000,1,2,0,0,-2,-2,-2,156786,179,1443,871,1443,1443,2015
455,80000,2,2,0,0,0,0,0,78129,28202,49340,48443,51432,1800,1700
456,40000,2,2,0,0,0,0,-1,40034,36549,15031,5315,1207,301,4987
457,130000,3,2,1,2,2,2,2,71034,69329,72383,75820,6000,0,6000
458,50000,1,2,-1,0,0,0,-2,23974,24131,25775,0,1900,1300,0
459,230000,2,1,-1,-1,-1,-1,-1,819,18163,8162,9130,5654,12887,6554
460,70000,2,1,0,0,0,0,-1,50927,39883,17630,6400,1217,500,4590
461,180000,2,1,0,0,0,0,0,152510,151651,123022,126219,10372,5000,5000
462,80000,2,1,-1,-1,-1,-1,-1,1689,8638,2980,7868,5723,2980,2198
463,290000,2,2,0,0,-1,-1,0,20807,99860,3015,1448,3000,3015,4900
464,230000,1,2,0,0,0,0,0,30141,131255,99283,96116,8034,3013,3000
465,170000,3,3,1,-2,-1,-2,-1,0,0,0,150,1991,0,614
466,230000,1,1,-1,0,0,0,0,208459,206331,201331,191671,7277,7100,6945
467,220000,1,2,0,0,0,0,0,212795,211043,218541,165300,7500,9000,7009
468,230000,2,2,0,0,0,0,0,28114,28006,22046,19831,1224,655,500
469,500000,2,1,0,0,-1,0,0,59372,49677,42568,51481,7241,50091,2132
470,90000,1,1,-1,-1,-1,-1,-1,6160,3274,307,670,6246,307,1362
471,390000,3,2,0,0,0,0,0,355215,363325,252195,263018,16525,8893,9435
472,400000,2,2,0,0,0,0,0,366193,372700,195991,155182,13595,6243,6012
473,180000,2,1,-1,-1,-1,-1,-1,2927,2790,2144,1382,1140,2144,2440
474,60000,3,1,1,2,0,0,2,29295,30321,32193,35002,1500,2000,0
475,120000,2,1,-1,-1,-1,-1,-1,4158,2682,6440,5930,0,6440,5120
476,60000,2,2,0,0,0,0,0,27199,28358,29614,23159,1400,1000,420
477,50000,1,2,0,0,0,0,0,50893,28527,28513,29638,1500,1200,1000
478,70000,2,1,0,0,2,0,0,66759,68200,71248,50809,5950,0,2700
479,500000,1,1,-1,2,-1,-1,0,600,300,300,450,501,300,600
480,200000,1,2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
481,250000,2,1,0,0,0,-1,2,44930,137101,0,919,4435,0,67619
482,140000,2,2,0,0,2,2,2,131367,146193,144035,130271,0,11400,5400
483,70000,2,2,0,0,0,-1,2,41264,41799,37876,4162,1200,758,0
484,90000,3,1,1,2,2,2,2,77604,73317,67009,59378,4000,1600,4086
485,100000,2,1,-1,-1,-1,-1,-1,2491,1709,556,2562,574,556,2111
486,190000,2,1,0,0,0,0,0,177554,180633,130139,117465,6303,4137,3517
487,230000,1,1,-1,-1,-1,-1,-1,6865,15111,0,6992,13165,0,0
488,320000,2,1,0,0,0,0,0,93768,91523,91193,95323,3506,4218,938
489,220000,2,1,-1,-1,0,-1,-1,396,1648,396,396,792,0,792
490,260000,1,1,-1,-1,-1,-1,-1,16426,6088,3885,2514,4663,4140,7725
491,90000,2,2,-2,-2,-2,-2,-2,573,0,0,0,0,0,0
492,30000,2,1,2,2,2,2,0,28703,26622,24368,19633,2,1608,800
493,260000,2,2,0,0,2,0,0,98560,100980,108724,69174,11900,207,2003
494,170000,2,2,0,0,-1,-2,-2,28304,17616,0,0,308,0,0
495,80000,1,1,0,0,0,0,0,8574,9434,10040,10490,1047,248,276
496,50000,1,1,-1,-1,-1,-1,-1,508,672,390,320,390,1000,1000
497,200000,3,2,0,0,0,0,0,203183,202961,196814,198717,7000,7000,7100
498,20000,2,2,0,0,0,0,0,16440,20417,18848,19664,0,820,104
499,250000,1,1,-1,-1,-1,-1,-1,66,0,120,1639,0,120,0
500,20000,1,1,0,0,2,2,0,15912,17272,20705,19933,3916,750,850
501,30000,2,1,0,0,0,2,2,20344,21705,24161,24576,1500,2000,1200
502,90000,2,1,1,2,2,2,2,23132,22474,27320,30548,6000,0,2000
503,230000,6,2,0,0,0,0,0,221590,227397,186635,193351,9000,8000,7000
504,130000,1,1,0,0,0,0,0,19161,20544,22304,0,3000,0,0
505,30000,6,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
506,160000,1,2,-1,-1,-1,-1,-1,396,396,0,1220,396,0,0
507,500000,2,2,-1,-1,0,0,-1,3959,0,249445,200,285138,4989,528666
508,180000,2,2,0,0,0,0,2,42238,38741,35813,34661,2000,1128,2000
509,80000,2,1,0,0,0,0,2,21507,13207,10914,5515,1400,200,500
510,120000,1,2,-1,-1,-1,-1,-2,884,0,10446,0,0,10446,0
511,130000,2,1,-1,-1,-1,-1,2,1261,1261,1411,390,1261,1411,780
512,120000,2,2,-1,-1,-1,-1,-1,240,240,240,240,240,240,240
513,360000,1,2,-1,-1,-1,-1,-1,20223,52962,1743,50537,3997,1750,3219
514,50000,2,2,2,2,2,2,2,29509,30741,31924,33081,1500,1300,1500
515,20000,2,2,0,0,0,0,0,18355,20259,16467,13246,10,577,4
516,100000,3,1,0,0,0,0,0,94265,53376,78762,80335,88678,2169,732
517,70000,3,1,0,0,0,0,0,68739,67629,68392,71284,3300,2610,5500
518,50000,2,1,0,0,0,0,0,13917,16695,18614,19439,5000,2000,500
519,10000,2,2,1,2,0,0,0,10250,8558,10050,9984,2126,390,1287
520,290000,1,1,0,0,0,0,0,93844,97708,104864,115297,7000,5000,7000
521,30000,1,1,0,0,0,0,0,16496,17522,18744,19818,1606,819,1623
522,410000,2,2,1,-1,0,0,0,-58,32991,44310,61420,16000,8700,5350
523,360000,1,2,-1,-1,0,0,-1,1210,820,125984,125557,75720,62520,167000
524,140000,2,1,0,0,0,0,0,111496,112133,70804,66735,3021,5012,5000
525,210000,1,2,0,0,0,0,0,67374,69489,71761,74827,3200,2600,3000
526,220000,2,2,-1,-1,-1,-1,-1,1692,13250,1831,2891,433,1831,153504
527,20000,2,2,1,2,0,0,2,18649,18066,19446,20241,1594,1000,300
528,620000,2,1,2,2,0,0,0,160837,156839,163781,170894,6200,6000,6000
529,360000,1,2,1,-2,-2,-1,-1,-8,-8,-8,2600,0,0,0
530,20000,2,2,-1,-1,2,-1,-1,18763,14410,362,0,0,28,0
531,50000,2,2,0,0,0,0,0,34549,18552,18165,19575,1200,13000,1000
532,50000,2,3,0,0,0,0,0,97538,49187,17710,18302,1588,780,637
533,10000,2,2,0,0,2,2,0,4073,6394,6908,6785,0,871,251
534,100000,3,1,2,0,3,3,2,53849,55030,62470,62524,7500,2500,2500
535,50000,1,2,-2,-2,-2,-2,-2,2411,3059,1800,0,2440,1807,0
536,60000,2,2,-1,-1,-1,-1,0,480,1675,578,6200,2500,578,2435
537,440000,1,2,0,0,0,0,0,330759,337794,252584,179221,11000,10000,5500
538,120000,2,1,0,0,0,0,0,92007,87939,59105,46775,2847,2066,0
539,50000,1,2,0,0,-2,-1,-1,3257,4166,0,0,0,0,0
540,110000,2,1,1,2,2,2,2,92638,90905,97004,101213,7300,3700,3800
541,200000,1,2,-1,-1,-2,-1,-1,399,0,0,270,0,0,317
542,150000,1,2,1,-2,-2,-2,-1,0,0,0,318,0,0,0
543,30000,2,1,2,3,2,0,0,28778,28039,27533,28805,1000,0,1500
544,100000,1,2,0,0,0,-1,-1,30092,30486,29735,29427,5000,87,330
545,360000,1,1,-1,0,-1,0,-1,12339,10138,9785,2142,13912,9785,4230
546,390000,1,2,0,0,0,0,0,50620,43220,46495,51941,3000,3000,5000
547,220000,1,1,1,-2,-2,-2,-2,-65,-65,-65,-200,0,0,0
548,160000,2,2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
549,230000,1,2,-1,-1,0,0,0,2403,7357,12608,20539,2566,3000,2000
550,120000,1,2,0,0,0,0,0,52437,50473,35424,31214,5000,5000,3500
551,100000,3,1,0,0,2,2,0,4657,6068,6781,7638,1000,1000,2000
552,190000,1,2,-1,-1,-1,-1,-1,28204,0,0,554,16500,0,0
553,50000,1,1,0,0,0,0,0,50715,51073,28842,29977,1500,1100,1017
554,240000,1,1,1,-1,-2,-2,-2,0,6370,0,0,0,0,0
555,40000,2,2,-2,-2,-2,-2,-2,35285,36714,38184,37255,1600,1401,1751
556,630000,2,1,0,0,-1,-1,-2,37850,68187,2632,0,1207,2632,4981
557,160000,1,1,-2,-2,-2,-2,-2,5233,5393,350,199,1829,350,1145
558,110000,2,2,0,0,2,2,2,65299,74565,79829,83206,5800,3200,3000
559,20000,2,2,0,0,-2,-2,-2,17208,18419,0,0,0,0,0
560,210000,3,1,0,0,0,0,0,57192,58472,60466,65163,2753,2400,0
561,270000,1,2,-1,-1,-1,-1,-1,5780,12006,6621,14923,5736,6621,1712
562,360000,2,2,-2,-2,-2,-2,-2,640,2113,999,-3,0,1005,789
563,60000,2,1,-1,-1,-1,-1,-1,631,2790,416,3640,1758,416,730
564,360000,2,2,-1,0,0,0,0,108351,111201,63723,66078,8004,5000,105700
565,390000,1,2,2,2,-1,2,2,834,155,4240,2698,1693,6940,3
566,250000,3,2,-2,-2,-2,-2,-2,7244,8472,6706,11082,1751,6739,13407
567,90000,1,2,0,0,0,0,0,13141,14526,18219,23387,1500,3000,764
568,360000,1,2,-1,-1,-1,-1,-1,7071,401,10540,6220,3575,10573,16071
569,50000,3,2,0,0,0,0,0,35429,30626,20284,19567,1947,800,683
570,270000,1,1,0,0,-2,-2,-2,18751,5706,0,0,0,0,0
571,200000,1,2,1,-1,-1,-1,-1,55788,8360,5065,0,4927,5089,125
572,50000,2,2,0,0,0,0,0,49809,50364,18815,19013,2766,1690,1000
573,350000,1,2,-1,-1,-2,-2,-1,10900,10478,-22,4532,0,0,0
574,160000,2,2,-2,-1,0,-1,-1,3128,5156,489,1009,1089,0,0
575,80000,3,1,-1,-1,-1,-1,-1,3367,4641,1459,7601,2290,1459,7990
576,290000,1,1,2,0,0,0,0,279610,282024,284660,238266,10200,10265,8546
577,270000,1,2,-1,-1,0,0,0,475,475,37526,48888,5691,34000,15000
578,80000,1,2,-1,-1,-1,2,-1,5994,32223,4082,4085,8314,4082,0
579,50000,2,2,0,0,0,0,0,5197,6015,7131,6980,1100,1000,1000
580,30000,2,1,-2,-1,-1,-1,-2,7797,2687,3377,0,8765,3390,0
581,30000,2,2,1,-1,-2,-2,-2,0,780,0,0,0,0,0
582,90000,2,2,-1,0,0,0,0,35785,29155,29266,38449,5485,5263,6537
583,160000,1,2,-1,-1,-1,-1,-1,1433,3746,1036,9528,30348,1044,6066
584,80000,3,2,0,0,0,0,0,77766,77954,60452,54022,2374,2007,2000
585,50000,2,2,0,0,0,0,0,50300,50898,48943,0,1600,1700,0
586,20000,1,2,0,0,0,0,2,14603,15661,16723,17618,1300,600,800
587,220000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
588,210000,3,2,-1,-1,-1,-1,-1,8817,23634,9631,1990,0,9631,7967
589,130000,2,2,0,0,0,0,0,131575,130931,45584,47455,6000,1291,1365
590,260000,2,1,-1,-1,0,-1,-1,5841,23194,67057,18659,50000,11500,38923
591,230000,1,1,0,0,-1,0,0,30341,25981,65840,51522,5000,65840,10000
592,160000,1,2,0,0,0,0,0,83255,83912,85715,87526,3924,3200,3013
593,50000,1,1,0,0,0,0,0,34976,6018,7106,9011,1074,215,172
594,80000,2,1,0,0,0,0,0,48747,45955,41358,38052,1844,2009,5002
595,110000,3,2,0,0,0,0,0,56700,57875,59756,62213,2724,2287,2454
596,200000,1,1,0,0,0,0,0,144678,140804,135253,134309,5014,5009,4902
597,360000,2,2,0,0,0,0,0,268112,263368,255832,250244,8738,7017,7300
598,210000,3,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
599,80000,2,2,2,0,0,0,0,79243,75254,58886,57264,3000,5000,2200
600,300000,2,1,-1,-1,0,-1,-1,-475,5191,2303,65373,0,0,10780
601,310000,2,1,0,0,0,0,0,23396,24182,25095,25514,1379,867,807
602,30000,3,1,-1,-1,-1,-1,-1,390,390,390,1320,390,390,0
603,170000,1,1,0,0,0,0,0,17862,17927,17647,12930,1196,544,361
604,140000,2,2,2,2,0,0,2,26450,28823,28740,29930,0,924,3000
605,180000,2,2,1,-2,-2,-2,-2,0,0,0,0,0,0,1576
606,50000,1,2,1,2,2,2,2,22746,22099,23437,24549,2700,0,1030
607,50000,2,1,0,0,0,0,-2,9214,10359,7500,0,1500,150,0
608,110000,1,2,0,0,0,2,0,40882,35428,44097,33189,5000,5000,3000
609,450000,3,1,-2,-2,-2,-2,-2,3996,9120,0,3000,8528,0,3238
610,200000,2,1,-1,-1,-1,-1,-1,390,390,561,390,390,561,390
611,220000,1,2,0,0,-1,-1,-1,44177,25736,18900,33150,32906,18900,0
612,360000,1,2,0,0,-2,-2,-1,3280,0,0,2650,0,0,0
613,50000,2,1,0,0,0,0,0,48226,48727,46755,44573,1684,1601,2000
614,40000,2,2,2,2,0,0,0,36650,29541,26710,29551,1435,955,0
615,190000,2,1,1,2,2,2,2,115049,117856,116284,125478,5000,0,5000
616,150000,1,2,0,0,0,0,0,21724,23168,24085,3323,1200,965,8399
617,200000,1,1,1,-2,-2,-1,-1,0,0,0,0,0,0,2370
618,270000,2,1,0,0,0,0,0,137807,123769,106651,101151,5000,3953,3900
619,60000,1,2,0,0,0,0,0,58839,53235,39639,39140,1900,2000,2000
620,200000,2,1,0,0,0,0,0,80833,79100,71629,70718,3088,2572,2620
621,150000,2,1,0,0,0,0,0,36146,36184,33080,31561,3000,3000,2000
622,180000,2,2,-1,-1,-1,-1,-1,340,-120,460,610,1000,500,460
623,90000,1,2,0,0,-2,-2,-2,7624,0,0,0,0,0,0
624,360000,2,1,1,-2,-2,-1,-1,0,0,0,541,0,0,4268
625,90000,1,2,-1,-1,-2,-2,-2,491,0,0,0,0,0,0
626,20000,2,2,0,0,0,2,0,13168,13888,15916,15829,1249,1265,1327
627,70000,1,1,0,0,0,0,0,60040,55274,51757,49946,1800,2000,1800
628,230000,1,1,-1,-1,-1,-1,-1,660,660,660,660,660,660,660
629,30000,3,1,0,0,0,0,0,29434,28960,29201,29693,2000,1033,530
630,200000,3,3,-1,-1,-1,-1,-1,4430,7182,3411,9921,3855,3411,5016
631,100000,3,2,-1,-1,-2,-2,-2,1440,0,0,0,0,0,0
632,50000,2,2,0,0,0,0,2,26795,28056,30487,33138,2000,2000,2000
633,20000,3,1,0,0,0,0,-2,16591,16442,4300,0,1000,0,0
634,210000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
635,110000,3,1,0,0,0,0,0,46486,35758,30452,23468,1428,1318,4976
636,20000,3,1,-1,-1,-1,-1,-2,550,228,228,0,0,228,0
637,50000,3,1,0,0,0,0,0,5630,6629,6918,4756,1000,1000,0
638,50000,2,1,0,0,0,0,0,21986,21520,19894,18805,1294,682,618
639,400000,1,2,-1,-1,-1,-1,0,60125,1981,20472,173599,4521,20500,7700
640,170000,2,2,0,0,0,0,0,56364,58132,55888,51461,3000,2000,3000
641,280000,2,1,0,0,0,0,0,148363,148432,141937,147911,6867,5500,5600
642,130000,3,1,0,0,0,-2,-2,100143,50456,0,0,1000,0,0
643,210000,2,2,0,0,0,0,0,46255,50486,58091,65576,5000,5000,5000
644,370000,2,2,0,0,0,0,0,276436,239025,48907,51434,13000,5000,6000
645,30000,2,1,0,0,0,0,0,29493,19433,19006,21251,0,742,0
646,150000,3,2,1,-1,-2,-2,-2,214450,147280,0,0,5000,0,0
647,60000,3,1,2,0,-2,-2,-2,35369,35320,0,0,0,0,0
648,80000,2,2,0,0,0,0,0,77615,77303,55639,58390,2586,2000,2500
649,280000,2,1,2,2,2,2,2,186149,181779,195517,195874,15000,8000,15000
650,20000,2,2,8,7,5,4,3,21075,20795,19617,18148,0,0,0
651,270000,1,2,-2,-2,-2,-2,-2,0,0,300,-200,1100,300,0
652,240000,2,2,0,0,-1,-1,-1,14348,7500,7500,14497,7816,7500,500
653,20000,1,2,0,0,0,0,0,20137,20179,18666,19547,1301,900,1600
654,450000,1,1,1,-2,-1,-1,-2,-200,-200,42000,0,200,42000,0
655,10000,2,2,0,0,0,0,0,8177,9131,7624,6857,1145,1000,1500
656,280000,2,1,-2,-2,-2,-2,-2,2082,3557,5400,3526,5672,5427,3519
657,290000,3,2,0,0,0,-1,-1,13820,15614,7760,0,1300,0,0
658,190000,1,2,0,0,0,0,0,46923,48666,50386,34412,2000,3000,2000
659,80000,1,2,0,0,0,0,-1,53261,38091,14556,1460,2011,3105,0
660,280000,2,2,-1,2,-1,0,-1,427,298,1714,1047,1179,1714,1000
661,160000,1,1,-2,-2,-2,-2,-2,14150,8106,12145,7957,12431,12145,1905
662,90000,2,1,0,0,-1,-1,-1,42856,44925,787,0,0,787,0
663,140000,1,2,-1,-1,-2,-2,-1,1034,40000,0,510,0,0,0
664,50000,1,2,0,0,0,0,-1,5137,5960,6000,390,1000,120,1170
665,40000,2,1,0,0,2,2,2,24114,25417,29107,30456,4110,1100,0
666,130000,3,1,0,0,0,0,0,130067,129385,98071,100124,4403,3814,3681
667,70000,3,1,0,0,0,0,2,61611,62711,63926,59480,3095,2000,2258
668,30000,2,1,0,0,0,0,0,25078,25538,25873,26918,1387,893,2000
669,100000,3,1,1,2,2,2,2,97002,102698,103384,101492,0,8000,0
670,20000,1,1,2,2,0,0,0,5766,7511,7318,7598,500,0,0
671,30000,2,2,2,-1,2,2,2,99568,32326,37075,36904,33000,5810,3095
672,20000,2,1,0,0,0,0,0,12857,14183,15642,17113,1248,1000,1000
673,100000,1,2,2,0,0,0,0,96193,82342,82177,79261,3800,3000,3000
674,30000,2,2,2,2,7,7,6,2400,2400,2400,1800,0,0,0
675,320000,1,1,0,0,0,0,0,97797,99672,102284,105859,5050,3590,3510
676,90000,3,2,2,2,2,2,2,64762,63164,31641,28306,2900,0,1300
677,190000,2,2,2,2,2,2,2,145613,156765,161870,169928,6600,6500,7000
678,200000,1,2,0,0,0,0,0,71989,122129,149573,156323,30000,6000,10000
679,300000,2,2,-1,-1,-1,0,-1,3345,1083,7423,2508,4355,7423,4141
680,30000,1,2,-1,0,-2,-2,-2,29033,17013,7024,7024,7024,7024,7024
681,110000,2,3,0,0,0,0,0,26650,20787,21158,22158,2000,783,2000
682,230000,1,2,-2,-2,-2,-2,-2,0,0,0,0,1024,0,0
683,230000,1,1,0,0,0,-2,-2,4259,5432,0,0,1000,0,0
684,310000,2,2,0,0,0,0,0,106468,108955,54762,57170,6000,5000,5000
685,320000,1,1,0,0,0,0,0,247276,241167,231580,235837,10000,10000,8000
686,360000,1,1,-1,-1,0,-1,-1,1548,-32,174397,4125,177671,3508,10007
687,20000,3,1,-1,-1,0,0,0,780,0,642,643,732,300,1000
688,170000,2,2,0,0,0,0,0,162671,166202,167201,171863,6000,10000,6200
689,140000,1,1,0,0,0,0,0,123049,125616,130735,136287,5913,4426,4767
690,80000,2,2,0,0,0,0,0,51372,51872,43882,42527,1700,1522,1500
691,150000,2,2,0,0,-1,-1,-1,60015,72227,54340,2129,30000,54340,0
692,170000,2,2,-1,2,-2,-2,-2,1170,780,0,0,0,0,0
693,200000,2,1,2,0,0,0,0,159398,156955,119136,125021,4530,4500,5000
694,70000,1,2,0,0,0,0,2,55664,59529,57871,59329,0,2250,2500
