Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
78.1358,32.8478,3.0054,0.1827,0.0943,-141.059,61.0722,-14.0117,7.5801,282.22,g
63.4459,14.9042,2.8179,0.2494,0.1255,51.9854,51.2983,5.6576,51.5694,64.8137,g
50.6985,39.432,3.3919,0.2052,0.1142,22.2129,45.0357,24.9434,9.5042,43.7529,g
25.5659,16.3505,2.586,0.3839,0.2166,8.939,17.7941,-7.3356,9.1817,246.247,g
122.173,36.5418,3.7497,0.1176,0.0606,122.709,92.9621,16.4024,2.9702,228.212,g
62.2088,19.5505,2.972,0.2272,0.12,57.7117,33.9672,-15.2448,1.9962,239.387,g
30.2259,15.854,2.7756,0.3353,0.1819,-2.8406,-7.6128,8.1954,24.878,129.45,g
24.3133,10.2983,2.4464,0.5188,0.2665,8.363,16.6826,-6.5193,1.8092,246.549,g
129.482,77.0001,4.324,0.0506,0.0267,31.1344,114.169,56.3025,49.472,176.376,h
21.5669,17.6416,2.5465,0.446,0.2741,3.5979,17.7038,16.0627,45.454,101.997,g
16.3377,11.5525,2.3979,0.604,0.354,0.7217,-4.1123,-6.5363,44.277,147.071,g
123.623,32.9219,3.3583,0.195,0.1163,-40.5766,83.8441,19.0983,4.358,297.014,g
29.6942,7.6929,2.523,0.4932,0.2777,17.1327,3.2959,6.1675,25.287,206.73,h
31.4518,11.8114,2.4713,0.4088,0.2416,-15.7508,-9.0566,-11.3927,14.1671,153.177,g
75.0807,43.9814,3.0382,0.1484,0.0829,29.0072,33.8148,37.0681,62.474,203.741,h
14.3633,6.543,2.253,0.6006,0.3084,-4.5373,10.3337,-9.1807,29.3263,123.2348,h
92.6332,30.1404,3.6898,0.2141,0.1278,-20.7682,71.7015,14.4934,0.123,340.839,g
28.9007,24.1482,2.9987,0.2828,0.159,-4.2095,-5.3399,18.5449,77.094,60.8754,g
100.445,29.8257,3.3817,0.1744,0.0961,-36.4986,89.8594,19.8401,5.256,302.838,g
74.9217,24.4466,3.3037,0.1744,0.0981,22.8737,61.4777,-15.5874,2.594,204.329,g
20.5372,7.2564,2.0233,0.7014,0.3744,-0.8443,7.0908,-5.8197,89.6566,140.618,g
43.9478,24.394,3.2131,0.262,0.1521,-60.8871,37.3313,20.218,9.4355,282.022,g
24.5803,0.0,2.0626,0.7359,0.4372,-24.8054,-16.9628,0.0,88.0912,155.971,g
18.3648,9.9588,2.2788,0.6684,0.3658,-20.9967,-12.0123,6.1841,45.014,200.2,g
27.9253,14.7838,2.4836,0.3448,0.1855,-43.2102,16.816,5.0845,11.507,173.85,g
25.5525,12.0367,2.5673,0.5288,0.2655,6.1098,14.598,5.1859,46.9063,194.3545,h
20.8875,17.8095,2.5993,0.3698,0.2151,27.9798,8.4337,9.464,1.8603,135.964,g
87.02,21.7407,2.634,0.4042,0.2172,-101.12,59.0806,8.3743,2.8508,277.881,g
106.7029,29.9607,2.9018,0.4055,0.1902,83.613,91.1591,15.9076,37.4671,104.7681,h
48.0794,21.6991,2.8169,0.1951,0.0983,39.9444,-26.7368,-10.4961,88.1059,75.6317,h
12.7261,11.6556,2.0473,0.7175,0.3812,15.4734,-7.7999,10.9133,63.531,121.872,g
16.5961,16.3385,2.6037,0.6613,0.3161,6.5438,-2.4244,5.8007,49.9948,50.5259,h
60.9338,22.2767,3.1011,0.1815,0.0963,-31.4107,-25.5768,19.3509,13.807,232.74,g
46.8511,20.0086,3.2301,0.2691,0.1398,15.5496,38.7909,-18.5833,6.56,182.05,g
33.7616,14.4511,2.7941,0.3759,0.2096,39.2425,30.9736,-6.915,32.377,140.921,g
34.1665,12.8742,2.4571,0.3944,0.2077,37.1024,-13.492,-8.2568,14.125,146.8,g
28.5956,23.4599,2.9865,0.3032,0.1521,37.2139,22.6608,18.2677,5.359,144.826,g
26.24,11.9813,2.4764,0.5743,0.3723,9.7825,16.9651,12.9885,9.256,113.409,g
56.8492,13.7692,2.9045,0.2717,0.1448,24.2813,5.8286,6.8583,1.7972,116.2482,h
17.7798,8.392,2.3856,0.716,0.5535,2.2578,-11.4127,-9.5026,86.1352,213.33,h
36.0474,9.6582,2.5993,0.4478,0.2553,10.7562,-27.961,10.5147,18.862,87.9567,g
27.5146,11.2114,2.6637,0.4643,0.2687,42.4467,33.0422,-6.398,50.3004,239.8878,h
36.269,28.2955,2.7586,0.2847,0.1392,-81.3588,27.0922,18.8731,19.6183,267.8709,h
23.8746,10.1047,2.4125,0.5609,0.381,5.5444,19.4584,-8.8501,45.6526,100.013,g
40.1306,26.8957,3.4173,0.189,0.0989,-5.2013,28.0616,11.2419,8.8138,114.802,g
25.142,16.2245,2.404,0.5404,0.3373,-6.0245,-26.1279,7.5803,62.969,176.699,g
21.6802,6.7937,2.1629,0.7079,0.4089,23.2427,12.4697,6.5229,65.6793,111.961,g
60.2053,31.5846,3.2004,0.128,0.0659,41.3833,-39.5387,-24.6757,59.3859,146.928,h
68.701,26.7423,3.3344,0.1324,0.0702,8.7165,57.4395,-15.7322,6.285,201.839,g
44.4369,18.2552,2.8146,0.2483,0.128,-65.2517,32.8014,-8.0365,15.298,203.008,g
81.7221,25.4673,3.4322,0.1867,0.097,26.3885,49.5452,-7.519,0.969,266.396,g
23.7453,10.2125,2.4057,0.5383,0.2731,-15.8988,15.849,-6.3678,32.932,209.954,g
57.1117,22.3814,3.0828,0.2083,0.1103,-55.2154,48.9989,-16.2457,10.734,280.705,g
119.664,19.871,3.1684,0.2009,0.1069,93.0396,27.465,-18.2301,4.071,119.045,h
84.5223,18.4669,3.0763,0.2315,0.1179,40.3336,88.3092,5.3147,0.794,221.356,g
26.712,20.8295,2.7931,0.3752,0.2134,22.1951,22.0373,10.0754,44.012,196.332,g
126.056,35.5809,3.5832,0.2854,0.1441,-30.9713,-139.7062,-33.483,16.0535,324.4922,h
27.6167,11.7834,2.4594,0.4132,0.2135,-8.8072,-9.3052,6.2423,3.9266,201.262,g
18.3336,7.463,2.3086,0.7813,0.4988,-1.9915,6.0627,-2.3334,13.7506,133.609,g
40.0358,26.6272,3.187,0.2165,0.1284,-2.4894,-19.7872,-22.1493,0.636,156.184,g
130.7112,13.8452,2.6221,0.7331,0.4642,-116.4043,-101.7676,-14.345,47.0975,243.5813,h
123.128,33.5194,2.9972,0.2174,0.1243,116.493,93.6003,-23.2434,44.193,225.373,h
86.3712,28.5031,3.5611,0.2135,0.1257,-25.2592,62.9564,-12.1108,2.2074,305.311,g
57.592,17.2346,2.8089,0.252,0.1508,-2.3823,-45.4587,-17.3944,26.7966,258.6641,h
105.112,26.6051,3.2982,0.1797,0.1069,-100.098,68.2692,9.0747,0.87,230.36,g
71.6059,23.5821,2.9673,0.3623,0.2032,-81.6532,39.9093,23.3787,50.857,119.194,h
24.1542,17.677,2.5629,0.4049,0.2503,22.1474,-12.9443,-8.0966,56.148,73.9966,g
53.1534,17.464,2.946,0.2152,0.1104,-16.4019,26.61,-13.0763,9.259,220.965,g
53.3538,25.3623,2.7059,0.2657,0.1388,-87.0068,56.103,-16.8988,1.0329,179.666,g
60.5741,24.3031,2.8924,0.2755,0.1634,-48.3828,47.3937,19.0604,20.725,301.69,h
16.2153,11.6035,2.3118,0.6,0.3195,2.8361,-6.8129,-4.9052,75.817,122.801,g
20.585,10.9031,2.3747,0.6582,0.4283,14.8568,19.4121,-9.6527,42.803,185.876,g
34.3446,15.5084,2.754,0.3119,0.1559,6.8667,19.6119,-10.2506,3.666,247.242,h
87.8129,32.4592,3.6522,0.2154,0.1155,32.8172,-47.1027,10.3258,0.3878,363.262,g
103.048,28.2962,3.0962,0.2965,0.151,-114.156,-77.29,-10.6791,2.759,373.338,h
49.4996,20.1666,2.9682,0.1947,0.0984,-17.5656,18.3328,-15.0923,12.7026,183.153,g
13.0566,11.0835,2.1287,0.7584,0.4126,14.7093,-5.0616,-11.5137,58.21,92.8243,g
29.0484,13.1506,2.48,0.4338,0.2334,-41.9204,16.9378,5.7436,0.212,192.271,g
18.2939,10.6387,2.1959,0.5223,0.2643,-25.1535,-6.4843,-2.8062,68.712,145.132,g
42.019,7.3876,2.3444,0.5882,0.3054,51.0773,-14.9667,-3.486,13.4966,184.773,g
24.1625,12.3853,2.5647,0.4932,0.2711,-17.673,-13.8215,9.4099,30.306,239.997,g
29.1553,20.7816,2.6309,0.4117,0.2164,16.5963,27.0022,-13.5072,56.541,103.243,h
22.999,10.0378,2.5826,0.5673,0.3359,14.6812,-13.5328,5.6413,11.3007,119.039,g
36.6939,18.4718,2.9122,0.2962,0.1561,-12.6727,-14.506,-5.8937,11.9465,144.661,g
27.3633,9.1348,2.4192,0.7209,0.3574,1.8996,19.6324,6.7098,15.1147,171.3404,h
29.8424,11.0503,2.2857,0.4764,0.2834,-3.9082,-16.1008,-8.3781,62.5605,142.3577,h
32.9417,13.3494,2.4232,0.4113,0.2283,9.8005,-21.9931,12.4638,8.8499,216.467,g
21.1727,10.7506,2.1553,0.5734,0.2972,5.7528,-17.5784,7.9413,27.5608,245.963,g
40.3756,23.5152,2.7774,0.2387,0.1194,50.5773,38.3548,16.3403,6.978,130.919,g
82.8129,27.0704,3.3368,0.3675,0.242,17.2462,28.3339,14.6997,2.569,358.141,g
24.5426,17.3565,2.4942,0.4776,0.2612,18.7365,17.7184,12.8455,12.869,80.7642,g
12.9298,11.2947,2.1383,0.7418,0.4109,-14.8924,6.8557,-10.9637,54.087,203.775,g
33.4462,20.624,2.7555,0.2581,0.1308,11.7123,-19.2229,4.5362,8.614,255.488,g
65.8189,31.5093,2.9104,0.365,0.184,38.3575,68.4623,27.268,7.5572,234.2728,h
10.3292,10.2773,2.2486,0.8249,0.5476,20.4383,18.1923,5.8693,22.7602,224.9884,h
35.9396,12.0674,2.5139,0.3982,0.2067,-6.13,19.3256,-7.2416,7.6707,150.528,g
50.0122,17.8938,3.0388,0.257,0.1331,42.9603,19.7787,-11.2019,2.8523,201.766,g
20.1027,15.5684,2.4594,0.4861,0.276,22.8429,15.5891,7.7218,86.1482,159.316,g
17.3441,9.3037,2.4752,0.5962,0.3994,20.6682,13.3801,-1.97,17.7168,224.8004,h
90.6662,37.7353,3.5818,0.2266,0.118,-15.7899,-38.7518,-19.065,2.481,404.328,g
48.5152,22.2848,3.3116,0.1922,0.11,33.4214,18.4291,13.8125,0.6261,213.416,g
66.4043,9.2183,2.6618,0.4139,0.2538,-53.5498,47.4812,-10.3092,1.257,308.174,g
16.9836,10.7925,2.2553,0.6278,0.4028,0.7126,-4.2068,7.8356,33.7063,126.62,g
90.9744,23.0038,2.9382,0.4806,0.3666,-76.2392,-48.991,-28.9649,6.4514,304.039,h
18.3117,12.6932,2.437,0.5448,0.3309,1.0374,-8.023,-9.5588,59.809,159.305,g
90.7751,16.5854,3.1548,0.3246,0.2033,-92.1746,-23.1775,-15.575,23.585,364.7206,h
32.2155,11.5934,2.4989,0.3624,0.2201,19.5703,20.5685,6.0037,42.6677,219.8024,h
93.7035,37.9432,3.1454,0.168,0.1011,53.2566,89.0566,11.8175,14.1224,231.9028,h
71.7643,25.328,2.8172,0.3123,0.1759,67.2804,59.3279,13.0951,6.9898,221.046,g
66.2889,8.7789,2.2625,0.5464,0.276,54.6197,-14.8397,4.9454,6.6645,27.5502,h
44.6668,26.527,3.3859,0.1908,0.1047,11.5043,-19.3863,7.7734,5.919,178.526,g
91.1582,28.2765,3.505,0.1622,0.0842,22.9766,81.4065,18.6039,0.5,309.169,g
62.7878,21.5051,3.2236,0.1655,0.0857,-12.6654,-48.017,-8.8202,33.393,166.932,h
30.8216,10.2465,2.3901,0.4644,0.2546,-41.7539,15.4014,6.6259,28.6827,186.946,g
44.9285,10.8788,2.5635,0.3388,0.179,44.1868,40.4556,-5.1639,9.988,207.482,h
19.5897,12.04,2.3222,0.6524,0.35,8.0081,20.162,-8.6653,84.1116,172.357,h
20.1058,9.2855,2.2553,0.6167,0.375,22.5169,12.3937,-1.9347,79.283,122.258,g
62.1738,21.2667,3.477,0.1827,0.0972,29.768,34.4753,-13.016,0.4862,226.498,g
27.2212,6.9613,2.248,0.5876,0.3305,-14.7659,6.1527,4.6093,18.7187,125.413,g
22.7208,17.3569,2.6314,0.4322,0.2161,27.7406,18.9986,-12.3719,18.365,131.33,g
63.3917,17.6587,2.8099,0.33,0.1696,55.9058,43.7365,21.1001,11.228,293.4,g
39.143,19.7156,2.7864,0.3205,0.1644,-6.083,30.7892,16.1503,9.903,183.145,g
49.1417,17.6202,2.8887,0.3178,0.1893,11.5005,-40.4715,-12.9774,12.719,220.454,h
68.9157,7.9361,2.2201,0.5422,0.2741,-75.7325,-31.2334,4.9703,19.048,185.545,g
52.2552,26.5603,3.2909,0.1515,0.0827,-25.853,-30.3301,-5.9967,0.282,248.992,g
33.2708,27.8147,3.0894,0.2336,0.1209,4.5532,-15.6015,-26.8701,43.7444,126.727,g
29.2488,11.1347,2.3608,0.4619,0.2505,-23.2236,19.949,-3.5003,36.6096,113.487,g
55.9064,21.038,3.2402,0.2272,0.1153,46.7012,42.7948,-15.3156,1.324,234.113,g
120.706,41.5505,3.3093,0.15,0.0532,-189.9143,106.1672,17.6927,48.7276,179.7492,h
52.735,12.6817,2.6561,0.5563,0.3609,-64.5213,32.0105,11.6103,8.9282,277.766,g
22.7815,14.9526,2.4362,0.4982,0.2509,-14.2836,-9.3635,13.0939,3.0779,141.562,g
30.3096,10.8144,2.7037,0.5598,0.2997,8.3022,25.6744,-5.4589,54.653,180.436,h
26.497,23.1468,2.8689,0.284,0.1427,-13.586,-13.42,15.4142,34.7446,53.8351,g
27.3178,11.8683,2.5132,0.454,0.2684,6.4308,21.9334,-11.2211,5.2524,156.958,g
116.2639,23.4636,2.6875,0.3479,0.1826,-101.4558,-98.4907,-0.8442,45.4343,107.5904,h
30.7413,13.9602,2.6911,0.3788,0.2067,3.4461,-14.5524,1.5275,3.262,185.153,g
18.2804,12.5776,2.5472,0.5617,0.322,-1.3158,10.3272,7.9166,47.0022,141.085,g
71.4248,21.0421,3.063,0.2587,0.1691,-55.6072,61.5012,-12.2948,4.457,305.847,g
238.1686,84.5643,3.6106,0.124,0.0859,-175.5476,-93.5337,-82.8953,59.5554,175.1797,h
35.4895,16.2518,2.9892,0.366,0.1912,28.7629,34.577,4.869,4.732,174.755,g
25.6981,17.9763,2.7899,0.3358,0.1906,8.0978,19.0479,7.7408,32.8826,138.13,g
30.9433,20.5164,2.8531,0.3282,0.176,-6.8204,14.9151,-7.3346,14.317,148.681,g
51.6966,15.99,2.5224,0.3213,0.1697,-14.4579,-25.4308,-8.1007,11.3396,137.905,g
23.8915,12.8584,2.534,0.5088,0.3173,-19.4911,-14.9193,8.3832,6.2472,131.247,g
124.6926,65.8641,3.3985,0.1329,0.0647,-86.6787,-77.4508,-49.4824,21.0201,314.2006,h
161.5387,119.7201,3.8941,0.1005,0.0455,315.3522,-87.3341,29.0148,83.2382,285.93,h
43.1515,17.477,2.8713,0.3174,0.1796,23.3629,35.481,-12.0547,6.0528,233.292,g
23.1425,12.903,2.2577,0.5414,0.3011,-15.3818,-11.4526,7.3136,12.137,76.1859,g
22.6152,16.4329,2.6527,0.3537,0.1769,20.4391,8.273,-13.4768,33.3063,197.039,g
13.0416,8.5656,2.5957,0.6166,0.3142,12.8764,17.0575,5.2249,26.7796,114.5129,h
54.1831,21.9595,3.0792,0.2658,0.1437,-84.935,27.3935,12.2755,1.5703,255.374,g
31.3363,10.0005,2.4456,0.4839,0.2634,-18.2729,-24.6263,6.8461,10.025,138.553,g
20.8299,12.9669,2.3334,0.4965,0.2622,15.7452,8.4718,-2.2807,2.799,135.771,g
26.0927,25.7855,2.76,0.3194,0.1689,18.7719,17.8359,14.9098,28.909,101.2832,h
25.7838,13.3367,2.4624,0.4793,0.281,11.6139,14.928,-9.3009,20.3804,148.372,h
25.7459,12.4056,2.567,0.4336,0.2236,-8.1383,-15.7282,5.6507,44.8851,157.562,h
20.482,15.8618,2.3945,0.4355,0.2359,-2.2302,9.9438,-9.791,71.972,126.831,g
94.9287,38.566,3.685,0.1181,0.0707,-77.0214,63.3777,22.6826,0.926,284.312,g
20.8112,7.1717,2.1255,0.7041,0.3558,-1.5465,8.9641,-6.0245,85.103,235.951,g
36.9627,27.191,3.1818,0.25,0.1464,20.1416,26.2498,19.7013,10.722,124.948,g
21.0689,13.6215,2.6042,0.5149,0.2724,22.6513,12.6911,8.8932,5.3844,180.055,g
56.6411,14.6306,2.8482,0.2667,0.1525,15.6556,26.5244,10.9717,5.714,226.106,g
21.5515,16.1259,2.8218,0.431,0.2163,13.3084,7.0258,11.7299,56.071,46.0426,g
87.4511,16.3664,3.1035,0.2947,0.1935,-81.3535,58.967,-6.1429,60.7157,282.531,h
19.0819,16.9368,2.8296,0.5107,0.2909,-9.0182,-15.9421,12.1762,13.1186,276.279,h
16.3018,11.3133,2.2529,0.6201,0.3939,-1.8073,4.8846,7.8204,76.9479,198.759,g
17.1299,15.2017,2.2577,0.6575,0.4116,2.2301,15.1462,7.809,80.5999,159.324,g
33.7861,11.5953,2.7731,0.4233,0.2538,34.8428,28.716,-7.3763,4.4966,123.68,h
23.3631,10.5873,2.3589,0.5514,0.361,6.5676,18.8817,8.5463,3.5191,216.965,g
39.8317,10.6187,2.7081,0.3893,0.2042,-6.8082,-9.1263,-2.6842,76.8001,175.7894,h
103.071,30.1342,3.3185,0.2142,0.1117,-100.686,64.7012,23.9835,20.3454,286.072,h
56.6471,23.4727,3.0654,0.3234,0.1708,-56.3223,40.8411,19.1479,8.8062,285.064,g
84.4221,36.4121,3.6229,0.2002,0.1085,11.978,43.8629,4.2585,4.2808,351.706,g
32.9306,9.7889,2.6096,0.4668,0.2666,-4.2596,27.1243,6.4373,14.345,147.302,g
51.9638,21.2821,2.9907,0.3362,0.1957,-9.8133,-37.4695,-10.9307,1.0636,178.5267,h
102.3913,69.4088,2.75,0.3066,0.1533,-73.3991,-106.6677,-19.608,29.2534,401.1182,h
23.6846,18.2775,2.7304,0.4205,0.2819,-1.2911,15.0703,4.8989,15.923,135.989,g
35.0877,26.2968,3.0288,0.2508,0.1418,8.172,17.2455,11.2854,15.532,166.335,g
24.8455,0.0,2.2393,0.6859,0.3429,30.0002,0.0,0.0,0.0002,120.0,g
35.8144,12.3164,2.57,0.393,0.214,17.8018,20.673,-6.2792,23.123,142.372,g
66.7336,24.94,3.4357,0.1683,0.0889,27.3604,67.0539,-7.3935,9.941,223.912,g
20.7299,11.5605,2.2695,0.5914,0.3683,12.6236,19.8198,4.135,2.8211,70.2896,g
31.8841,13.4964,2.5752,0.4407,0.2786,-7.8235,18.4639,10.9742,77.7712,129.0888,h
20.7559,10.7539,2.3139,0.5825,0.3131,6.273,-17.5199,8.4671,68.268,138.323,h
34.9792,22.7377,3.0222,0.247,0.1363,4.3277,13.4747,16.9388,4.075,94.4528,g
40.8475,12.6122,2.6439,0.4495,0.2463,15.9419,41.3819,-6.9769,2.995,272.28,g
68.5503,63.3599,3.6238,0.2244,0.1289,11.5003,-103.7323,-37.1604,64.6514,298.7289,h
61.7727,52.9601,3.0999,0.2768,0.1635,9.7267,-57.2132,57.3506,18.1415,23.6597,h
20.3447,7.2127,2.1287,0.7435,0.3755,-3.3175,11.0442,-5.585,46.8416,249.867,g
112.464,31.0123,3.1564,0.2023,0.1308,93.5187,112.793,-10.9194,4.728,170.058,g
59.5654,30.2124,2.4631,0.3373,0.1876,49.5765,58.3284,24.3381,78.0882,229.749,h
56.5328,12.3021,2.6478,0.3098,0.2191,-9.3455,-35.5005,4.4026,60.5292,163.5917,h
13.3126,10.5973,2.3608,0.7887,0.4161,14.6286,3.4081,11.845,10.9867,150.746,h
58.4242,12.1812,2.6955,0.4335,0.255,-77.7971,19.461,-11.5214,7.512,264.003,g
65.739,24.7642,3.4049,0.1779,0.1175,13.6016,41.4762,-17.7319,2.7714,223.683,g
23.5442,12.3195,2.3747,0.443,0.2426,-8.9309,-11.4544,-4.0241,87.491,39.6051,h
139.3765,69.404,3.419,0.2265,0.1064,97.7944,66.8149,-47.3601,62.7848,321.562,h
25.9538,12.1946,2.4624,0.4621,0.2534,-0.3813,17.3215,-7.5821,39.315,223.495,g
17.3109,11.1244,2.2553,0.55,0.275,2.0205,-7.7244,-0.1954,89.4859,225.009,g
87.9035,25.3183,3.0752,0.2918,0.172,-28.0846,38.0092,20.0531,3.7892,312.446,g
174.257,41.9042,3.4632,0.1408,0.0793,-205.994,-80.0821,36.5045,34.5846,261.822,h
26.8903,9.4561,2.4108,0.4971,0.266,-10.2855,12.064,4.3473,20.7532,172.175,g
77.7891,22.0943,2.9908,0.2615,0.1486,53.5162,52.3456,-16.006,5.253,279.93,g
39.9972,22.1835,3.0941,0.2762,0.1437,41.3812,36.3933,13.3279,14.756,228.618,g
85.1815,34.5239,3.5263,0.15,0.0862,61.8615,82.1158,-20.363,3.888,170.419,g
125.2329,23.2869,2.8614,0.4094,0.2174,-134.0829,-89.5739,-16.0252,23.8718,362.7632,h
64.9081,16.3647,2.8241,0.2279,0.1282,-22.8831,-42.0859,10.438,8.841,202.51,g
24.3173,14.045,2.3493,0.5011,0.2975,16.6193,14.1096,-11.5188,2.0464,175.212,g
19.4865,7.3947,2.5058,0.7551,0.4321,-2.3691,8.6595,4.5933,9.768,181.37,h
184.224,165.886,3.5461,0.0808,0.0448,-260.17,93.8146,121.181,3.7745,70.1499,h
19.326,9.8381,2.2529,0.5698,0.3492,22.6425,11.5088,-0.1793,4.1946,205.057,g
222.238,87.3398,3.246,0.2123,0.1234,-307.122,-82.4761,78.8522,63.245,249.948,h
21.308,12.3983,2.4464,0.5295,0.3095,-16.655,-15.3605,4.747,7.3869,151.445,g
21.0357,9.8262,2.2279,0.5976,0.3639,-3.0183,14.9775,9.1581,20.22,225.296,g
64.0108,21.0758,3.0372,0.2634,0.1418,-45.5301,10.3277,11.2814,3.9371,296.344,g
29.7952,18.0364,2.5899,0.383,0.2044,18.8702,13.7636,12.8328,5.2474,198.702,g
28.7453,10.6247,2.5977,0.5278,0.3371,18.9851,20.6578,6.0474,15.033,154.98,g
133.346,91.4716,3.3214,0.3096,0.1605,-217.746,114.082,55.2309,48.3842,346.524,h
59.5126,31.0478,3.2827,0.1731,0.1051,58.4711,61.3665,10.245,1.5087,86.7844,g
115.778,19.7697,3.2576,0.2188,0.1119,46.3342,78.6337,13.7309,29.9116,260.265,h
45.6732,13.7702,2.5599,0.4711,0.2769,38.5189,39.5442,8.6794,0.762,175.781,g
25.6828,15.2839,2.596,0.3954,0.2269,-22.7552,18.3512,-6.5384,56.894,148.947,g
29.6613,6.5507,2.2095,0.5309,0.2809,38.1136,10.8676,2.7742,47.505,151.427,h
43.992,20.0273,2.7694,0.2636,0.1437,-17.9251,-19.3787,17.519,19.157,209.083,g
19.0407,7.4378,2.1414,0.7653,0.4585,2.2155,-7.7496,-3.7858,29.838,177.742,g
20.6477,15.8523,2.42,0.4068,0.2186,0.3193,-9.9218,-6.4436,62.0705,75.0165,g
67.1109,32.6517,3.3011,0.159,0.0827,-17.0061,-17.4538,23.9805,2.7181,227.21,g
112.1475,22.1891,3.3069,0.225,0.1013,25.9059,76.711,-29.8017,9.6688,177.1615,h
48.9435,16.1799,2.8957,0.239,0.1291,-13.1139,29.1549,-7.4326,27.591,198.531,h
36.6648,9.1386,2.7554,0.488,0.3044,26.5284,33.2072,-7.7703,1.3797,89.5982,h
24.8332,19.3293,2.6444,0.4512,0.237,-15.1704,-8.5614,-15.4644,12.974,194.34,g
32.1338,15.7307,2.7408,0.3361,0.1898,-29.7303,22.323,10.0916,15.817,228.861,h
32.0521,22.1564,2.6325,0.4033,0.2622,-27.7357,17.8166,-16.0911,70.3212,6.6852,g
108.727,31.98,3.7864,0.1321,0.0689,87.9487,78.3485,23.1652,2.923,304.032,g
97.8123,17.6848,2.692,0.3069,0.1799,115.818,-37.8531,4.2444,67.1496,134.915,h
58.9999,20.3478,3.1899,0.2273,0.1308,25.6274,26.325,6.0181,2.397,234.514,g
57.6274,21.8351,3.1316,0.1816,0.0844,13.6572,57.9148,-10.5458,15.9668,107.342,h
13.0005,10.6432,2.1658,0.7577,0.4949,-13.1121,2.8342,7.0106,48.743,150.236,g
17.1038,15.0255,2.3444,0.6561,0.4186,1.5933,13.1198,-14.3588,75.1791,61.9113,g
17.9676,10.7983,2.1644,0.5411,0.2842,-0.9338,6.3821,-4.4997,77.35,230.022,g
12.8393,11.4287,2.1599,0.7266,0.4118,15.102,-8.2459,-9.6686,5.316,146.025,g
35.315,16.4057,2.6871,0.3145,0.1799,44.3245,29.9203,-9.4979,5.231,151.136,g
18.2467,10.5542,2.1703,0.5541,0.3074,0.0002,0.2587,5.6598,76.9045,229.342,g
82.711,18.7608,2.971,0.2288,0.1277,-3.1624,28.1258,10.0684,2.356,234.873,g
18.2941,10.064,2.3464,0.6577,0.3446,3.5069,-9.7005,6.6978,87.0857,252.045,g
25.5138,12.2381,2.5658,0.4293,0.216,-23.3614,5.0327,8.735,13.114,200.452,g
113.979,26.484,3.3606,0.1478,0.0748,-82.3058,-115.619,15.7503,84.7169,231.198,h
44.1235,28.9088,3.0154,0.2568,0.1569,-17.7513,-26.6902,17.5798,75.807,122.399,g
24.1471,15.3465,2.415,0.4077,0.2058,10.1479,8.0118,12.3829,13.717,171.925,g
30.2852,14.738,2.683,0.3921,0.2147,10.977,-21.7731,-5.3946,12.395,238.556,g
44.1911,16.6013,2.873,0.2786,0.1695,15.3646,36.7431,8.4497,8.469,195.022,g
37.6758,25.6146,3.6018,0.2457,0.1335,19.5589,28.2246,-12.2202,20.1948,71.4024,g
75.7318,23.2784,2.9474,0.2585,0.1337,53.2872,66.7149,21.1451,4.6616,219.963,g
39.8955,13.653,2.5521,0.5498,0.2875,-34.6689,-27.0903,-9.3098,46.2848,241.166,h
105.104,29.0942,3.5361,0.1653,0.088,111.08,89.7419,29.405,0.3837,278.092,g
17.0515,10.2826,2.6377,0.5338,0.4034,-4.282,-23.8679,4.4773,66.7769,116.8804,h
37.1197,15.5082,2.6454,0.3846,0.2432,-3.2414,-29.3464,16.2343,9.829,155.915,g
19.1651,7.4015,2.2028,0.7712,0.4483,2.8753,-8.7318,3.9516,10.83,159.811,g
18.2677,10.1684,2.5999,0.6457,0.3555,21.2579,11.7125,5.784,12.2578,129.072,h
18.287,10.4671,2.4346,0.5846,0.318,22.7385,10.3028,-4.2936,46.7955,225.26,h
24.5581,15.468,2.6628,0.3957,0.1989,10.2036,12.6949,8.5211,26.996,165.258,g
23.0885,12.9505,2.2201,0.5964,0.3102,10.149,15.125,5.69,45.055,95.7283,g
117.1218,14.8371,3.0446,0.2308,0.1429,-209.657,103.3694,-17.4809,38.4564,263.0177,h
21.3666,14.27,2.3128,0.5061,0.3139,21.8244,19.5224,1.8273,74.383,135.144,g
43.7671,29.7969,3.4,0.1855,0.1037,21.5615,33.4166,-23.0803,27.622,131.255,g
38.859,14.3258,2.8924,0.34,0.2423,18.6246,20.2685,8.789,38.7344,206.017,h
78.9677,26.7325,3.7505,0.1648,0.0846,33.2475,85.4377,16.5118,3.1425,273.557,g
16.5471,11.2976,2.2041,0.5938,0.3781,-0.7853,4.1978,-7.3818,55.8503,92.8949,g
86.9253,19.9003,2.9077,0.2375,0.1194,-160.225,77.6838,8.3667,7.553,275.104,g
52.3035,11.398,2.9403,0.3328,0.1807,-9.6339,29.8225,4.5845,66.884,107.237,h
31.6789,20.706,2.7094,0.4102,0.2169,24.5054,-28.2236,-11.0415,2.1147,228.3011,h
37.868,16.1413,2.8675,0.3161,0.1852,-28.0937,19.4101,-11.0085,47.3369,134.706,h
69.7731,24.4761,3.1207,0.2719,0.1806,-33.0933,35.7769,15.2094,2.4982,297.455,g
